timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695069358535,980,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-35,,true,,870,118,65,65,https://www.rokomari.com/,980,0,0
1695069359516,3713,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-35,text,true,,525545,122,65,65,https://www.rokomari.com/book,130,0,0
1695069355912,7520,HTTP Request,200,OK,ThreadLoadTestRokomari 1-28,text,true,,526423,240,65,65,https://www.rokomari.com/book,1984,0,1665
1695069355912,1984,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-28,,true,,876,118,65,65,https://www.rokomari.com/,1984,0,1665
1695069357896,5536,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-28,text,true,,525547,122,65,65,https://www.rokomari.com/book,146,0,0
1695069357253,6230,HTTP Request,200,OK,ThreadLoadTestRokomari 1-5,text,true,,526415,240,65,65,https://www.rokomari.com/book,74,0,0
1695069357253,74,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-5,,true,,872,118,65,65,https://www.rokomari.com/,74,0,0
1695069357327,6156,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-5,text,true,,525543,122,65,65,https://www.rokomari.com/book,853,0,0
1695069357678,5865,HTTP Request,200,OK,ThreadLoadTestRokomari 1-59,text,true,,526419,240,64,64,https://www.rokomari.com/book,3120,0,3046
1695069357678,3120,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-59,,true,,878,118,64,64,https://www.rokomari.com/,3120,0,3046
1695069360798,2745,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-59,text,true,,525541,122,64,64,https://www.rokomari.com/book,127,0,0
1695069358305,5463,HTTP Request,200,OK,ThreadLoadTestRokomari 1-70,text,true,,526433,240,64,64,https://www.rokomari.com/book,3480,0,3394
1695069358305,3480,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-70,,true,,874,118,64,64,https://www.rokomari.com/,3480,0,3394
1695069361785,1983,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-70,text,true,,525559,122,64,64,https://www.rokomari.com/book,176,0,0
1695069356765,7040,HTTP Request,200,OK,ThreadLoadTestRokomari 1-43,text,true,,526421,240,64,64,https://www.rokomari.com/book,3356,0,3282
1695069356765,3356,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-43,,true,,876,118,64,64,https://www.rokomari.com/,3356,0,3282
